Weather_ID,Airport_Code,Date,Temperature_C,Wind_Speed_Kts,Visibility_KM,Condition
WX-0000474,JED,2025-04-18,29,10,8.6,Cloudy
WX-0000475,JED,2025-04-19,27,6,9.8,Clear
WX-0000476,JED,2025-04-20,32,8,8.3,Cloudy
WX-0000477,JED,2025-04-21,25,8,9.0,Cloudy
WX-0000478,JED,2025-04-22,18,4,9.6,Clear
WX-0000479,JED,2025-04-23,16,8,3.0,Storm
WX-0000480,JED,2025-04-24,13,14,9.4,Clear
WX-0000481,JED,2025-04-25,41,32,8.6,Rain
WX-0000482,JED,2025-04-26,31,3,2.0,Fog
WX-0000483,JED,2025-04-27,33,9,8.9,Clear
WX-0000484,JED,2025-04-28,11,7,9.4,Rain
WX-0000485,JED,2025-04-29,32,18,9.8,Rain
WX-0000486,JED,2025-04-30,41,8,9.0,Clear
WX-0000487,JED,2025-05-01,11,5,9.5,Clear
WX-0000488,JED,2025-05-02,35,4,8.8,Clear
WX-0000489,JED,2025-05-03,14,2,9.9,Clear
WX-0000490,JED,2025-05-04,34,3,8.8,Clear
WX-0000491,JED,2025-05-05,27,12,9.5,Cloudy
WX-0000492,JED,2025-05-06,15,9,10.0,Clear
WX-0000493,JED,2025-05-07,20,14,8.7,Clear
WX-0000494,JED,2025-05-08,12,12,8.0,Clear
WX-0000495,JED,2025-05-09,17,2,8.9,Clear
WX-0000496,JED,2025-05-10,14,37,9.6,Rain
WX-0000497,JED,2025-05-11,24,5,9.7,Clear
WX-0000498,JED,2025-05-12,16,10,9.9,Clear
WX-0000499,JED,2025-05-13,37,38,3.2,Storm
WX-0000500,JED,2025-05-14,40,2,8.3,Clear
WX-0000501,JED,2025-05-15,30,5,8.6,Clear
WX-0000502,JED,2025-05-16,15,6,8.8,Clear
WX-0000503,JED,2025-05-17,37,12,9.9,Cloudy
WX-0000504,JED,2025-05-18,27,11,8.7,Clear
WX-0000505,JED,2025-05-19,10,8,9.2,Cloudy
WX-0000506,JED,2025-05-20,31,9,9.8,Cloudy
WX-0000507,JED,2025-05-21,41,14,9.3,Cloudy
WX-0000508,JED,2025-05-22,12,12,9.4,Clear
WX-0000509,JED,2025-05-23,36,2,8.5,Clear
WX-0000510,JED,2025-05-24,11,5,9.1,Clear
WX-0000511,JED,2025-05-25,33,9,9.8,Clear
WX-0000512,JED,2025-05-26,21,4,8.8,Clear
WX-0000513,JED,2025-05-27,15,14,9.7,Clear
WX-0000514,JED,2025-05-28,17,11,8.2,Cloudy
WX-0000515,JED,2025-05-29,35,14,9.0,Clear
WX-0000516,JED,2025-05-30,32,6,8.9,Cloudy
WX-0000517,JED,2025-05-31,14,11,9.2,Cloudy
WX-0000518,JED,2025-06-01,32,12,8.2,Cloudy
WX-0000519,JED,2025-06-02,35,5,8.4,Clear
WX-0000520,JED,2025-06-03,36,5,8.8,Cloudy
WX-0000521,JED,2025-06-04,32,12,9.1,Clear
WX-0000522,JED,2025-06-05,33,3,8.4,Clear
WX-0000523,JED,2025-06-06,24,9,9.7,Rain
WX-0000524,JED,2025-06-07,38,2,9.4,Clear
WX-0000525,JED,2025-06-08,30,7,9.0,Rain
WX-0000526,JED,2025-06-09,27,8,9.9,Clear
WX-0000527,JED,2025-06-10,11,8,8.2,Cloudy
WX-0000528,JED,2025-06-11,15,12,9.5,Clear
WX-0000529,JED,2025-06-12,41,19,8.0,Rain
WX-0000530,JED,2025-06-13,24,4,8.2,Clear
WX-0000531,JED,2025-06-14,28,12,10.0,Clear
WX-0000532,JED,2025-06-15,11,32,9.6,Rain
WX-0000533,JED,2025-06-16,37,11,8.2,Clear
WX-0000534,JED,2025-06-17,29,4,8.9,Cloudy
WX-0000535,JED,2025-06-18,30,7,9.7,Clear
WX-0000536,JED,2025-06-19,10,19,3.5,Storm
WX-0000537,JED,2025-06-20,25,3,9.7,Clear
WX-0000538,JED,2025-06-21,24,12,8.0,Clear
WX-0000539,JED,2025-06-22,23,2,8.4,Clear
WX-0000540,JED,2025-06-23,33,9,9.3,Clear
WX-0000541,JED,2025-06-24,22,4,9.5,Cloudy
WX-0000542,JED,2025-06-25,10,14,8.3,Clear
WX-0000543,JED,2025-06-26,10,7,8.3,Clear
WX-0000544,JED,2025-06-27,39,9,8.1,Rain
WX-0000545,JED,2025-06-28,33,29,8.2,Rain
WX-0000546,JED,2025-06-29,28,4,8.7,Clear
WX-0000547,JED,2025-06-30,33,4,9.0,Clear
WX-0000548,JED,2025-07-01,26,8,9.9,Cloudy
WX-0000549,JED,2025-07-02,24,10,8.5,Clear
WX-0000550,JED,2025-07-03,22,10,8.4,Clear
WX-0000551,JED,2025-07-04,32,14,8.5,Cloudy
WX-0000552,JED,2025-07-05,14,29,1.6,Storm
WX-0000553,JED,2025-07-06,27,3,1.6,Fog
WX-0000554,JED,2025-07-07,12,29,10.0,Rain
WX-0000555,JED,2025-07-08,37,7,8.4,Cloudy
WX-0000556,JED,2025-07-09,39,14,9.4,Cloudy
WX-0000557,JED,2025-07-10,34,4,8.8,Clear
WX-0000558,JED,2025-07-11,35,3,8.8,Clear
WX-0000559,JED,2025-07-12,30,8,8.2,Clear
WX-0000560,JED,2025-07-13,13,42,8.3,Rain
WX-0000561,JED,2025-07-14,12,7,9.0,Clear
WX-0000562,JED,2025-07-15,14,9,8.2,Clear
WX-0000563,JED,2025-07-16,40,2,8.2,Clear
WX-0000564,JED,2025-07-17,36,3,8.2,Clear
WX-0000565,JED,2025-07-18,25,42,9.5,Rain
WX-0000566,JED,2025-07-19,19,25,9.3,Rain
WX-0000567,JED,2025-07-20,29,4,8.3,Cloudy
WX-0000568,JED,2025-07-21,41,3,9.9,Clear
WX-0000569,JED,2025-07-22,12,10,9.2,Clear
WX-0000570,JED,2025-07-23,32,12,9.9,Clear
WX-0000571,JED,2025-07-24,20,8,8.9,Clear
WX-0000572,JED,2025-07-25,10,11,9.7,Clear
WX-0000573,JED,2025-07-26,15,12,9.0,Clear
WX-0000574,JED,2025-07-27,18,10,8.8,Clear
WX-0000575,JED,2025-07-28,31,4,8.3,Clear
WX-0000576,JED,2025-07-29,24,14,9.2,Clear
WX-0000577,JED,2025-07-30,28,9,9.1,Clear
WX-0000578,JED,2025-07-31,11,14,9.8,Cloudy
WX-0000579,JED,2025-08-01,10,11,9.8,Clear
WX-0000580,JED,2025-08-02,10,13,1.1,Storm
WX-0000581,JED,2025-08-03,11,42,2.4,Storm
WX-0000582,JED,2025-08-04,27,39,1.8,Storm
WX-0000583,JED,2025-08-05,22,8,9.5,Cloudy
WX-0000584,JED,2025-08-06,27,14,9.9,Clear
WX-0000585,JED,2025-08-07,19,5,1.7,Fog
WX-0000586,JED,2025-08-08,37,10,8.8,Cloudy
WX-0000587,JED,2025-08-09,34,10,9.0,Clear
WX-0000588,JED,2025-08-10,23,7,8.7,Clear
WX-0000589,JED,2025-08-11,37,3,8.9,Clear
WX-0000590,JED,2025-08-12,25,40,9.2,Rain
WX-0000591,JED,2025-08-13,31,6,9.7,Cloudy
WX-0000592,JED,2025-08-14,40,14,9.6,Clear
WX-0000593,JED,2025-08-15,26,14,8.6,Cloudy
WX-0000594,JED,2025-08-16,41,40,9.2,Rain
WX-0000595,JED,2025-08-17,23,8,8.9,Clear
WX-0000596,JED,2025-08-18,18,7,9.4,Cloudy
WX-0000597,JED,2025-08-19,36,10,9.9,Clear
WX-0000598,JED,2025-08-20,18,7,8.5,Clear
WX-0000599,JED,2025-08-21,13,8,8.2,Clear
WX-0000600,JED,2025-08-22,17,21,3.4,Storm
WX-0000601,JED,2025-08-23,30,11,8.7,Cloudy
WX-0000602,JED,2025-08-24,18,13,8.9,Clear
WX-0000603,JED,2025-08-25,20,2,8.7,Cloudy
WX-0000604,JED,2025-08-26,40,5,9.7,Clear
WX-0000605,JED,2025-08-27,33,11,9.4,Clear
WX-0000606,JED,2025-08-28,23,7,8.3,Clear
WX-0000607,JED,2025-08-29,22,5,9.2,Clear
WX-0000608,JED,2025-08-30,11,2,9.0,Clear
WX-0000609,JED,2025-08-31,18,13,8.2,Clear
WX-0000610,JED,2025-09-01,13,6,9.8,Cloudy
WX-0000611,JED,2025-09-02,25,10,8.5,Cloudy
WX-0000612,JED,2025-09-03,27,9,9.6,Cloudy
WX-0000613,JED,2025-09-04,11,5,9.4,Clear
WX-0000614,JED,2025-09-05,38,19,8.8,Rain
WX-0000615,JED,2025-09-06,36,10,9.4,Cloudy
WX-0000616,JED,2025-09-07,37,10,2.2,Storm
WX-0000617,JED,2025-09-08,34,3,9.1,Clear
WX-0000618,JED,2025-09-09,32,3,9.2,Clear
WX-0000619,JED,2025-09-10,36,23,9.3,Rain
WX-0000620,JED,2025-09-11,33,3,9.3,Clear
WX-0000621,JED,2025-09-12,33,12,9.5,Clear
WX-0000622,JED,2025-09-13,15,8,9.2,Clear
WX-0000623,JED,2025-09-14,20,19,1.3,Storm
WX-0000624,JED,2025-09-15,30,9,8.8,Clear
WX-0000625,JED,2025-09-16,22,3,8.1,Clear
WX-0000626,JED,2025-09-17,34,7,8.6,Cloudy
WX-0000627,JED,2025-09-18,22,2,9.5,Cloudy
WX-0000628,JED,2025-09-19,17,8,9.9,Cloudy
WX-0000629,JED,2025-09-20,32,7,9.9,Clear
WX-0000630,JED,2025-09-21,11,14,9.2,Clear
WX-0000631,JED,2025-09-22,18,7,9.5,Clear
WX-0000632,JED,2025-09-23,24,2,9.6,Clear
WX-0000633,JED,2025-09-24,21,10,9.6,Clear
WX-0000634,JED,2025-09-25,39,14,8.1,Clear
WX-0000635,JED,2025-09-26,15,13,8.2,Clear
WX-0000636,JED,2025-09-27,37,8,8.6,Rain
WX-0000637,JED,2025-09-28,33,21,8.5,Rain
WX-0000638,JED,2025-09-29,28,3,8.7,Clear
WX-0000639,JED,2025-09-30,35,11,10.0,Clear
WX-0000640,JED,2025-10-01,41,10,8.1,Clear
WX-0000641,JED,2025-10-02,21,5,9.1,Rain
WX-0000642,JED,2025-10-03,22,14,8.9,Clear
WX-0000643,JED,2025-10-04,21,13,9.5,Clear
WX-0000644,JED,2025-10-05,16,13,10.0,Clear
WX-0000645,JED,2025-10-06,18,11,8.9,Cloudy
WX-0000646,JED,2025-10-07,35,4,8.3,Clear
WX-0000647,JED,2025-10-08,25,2,8.3,Cloudy
WX-0000648,JED,2025-10-09,12,24,9.9,Rain
WX-0000649,JED,2025-10-10,24,2,8.0,Clear
WX-0000650,JED,2025-10-11,41,2,9.8,Clear
WX-0000651,JED,2025-10-12,38,14,9.0,Clear
WX-0000652,JED,2025-10-13,15,12,8.8,Clear
WX-0000653,JED,2025-10-14,41,12,8.9,Cloudy
WX-0000654,JED,2025-10-15,38,13,3.6,Storm
WX-0000655,JED,2025-10-16,28,8,8.7,Clear
WX-0000656,JED,2025-10-17,39,35,9.4,Rain
WX-0000657,JED,2025-10-18,32,12,1.4,Fog
WX-0000658,JED,2025-10-19,32,9,9.5,Clear
WX-0000659,JED,2025-10-20,14,7,8.2,Clear
WX-0000660,JED,2025-10-21,18,5,8.6,Clear
WX-0000661,JED,2025-10-22,31,11,8.1,Clear
WX-0000662,JED,2025-10-23,16,10,9.6,Clear
WX-0000663,JED,2025-10-24,23,8,9.8,Clear
WX-0000664,JED,2025-10-25,31,28,8.9,Rain
WX-0000665,JED,2025-10-26,30,5,9.0,Clear
WX-0000666,JED,2025-10-27,38,19,9.5,Rain
WX-0000667,JED,2025-10-28,34,8,8.1,Clear
WX-0000668,JED,2025-10-29,18,10,1.8,Fog
WX-0000669,JED,2025-10-30,24,32,8.8,Rain
WX-0000670,JED,2025-10-31,15,36,8.6,Rain
WX-0000671,JED,2025-11-01,20,5,9.7,Clear
WX-0000672,JED,2025-11-02,30,9,8.7,Cloudy
WX-0000673,JED,2025-11-03,33,3,9.5,Cloudy
WX-0000674,JED,2025-11-04,12,9,9.5,Clear
WX-0000675,JED,2025-11-05,41,5,8.6,Clear
WX-0000676,JED,2025-11-06,15,5,9.5,Clear
WX-0000677,JED,2025-11-07,10,35,9.9,Rain
WX-0000678,JED,2025-11-08,41,12,9.3,Cloudy
WX-0000679,JED,2025-11-09,32,3,3.1,Fog
WX-0000680,JED,2025-11-10,32,6,1.4,Fog
WX-0000681,JED,2025-11-11,17,5,9.8,Cloudy
WX-0000682,JED,2025-11-12,30,10,8.5,Clear
WX-0000683,JED,2025-11-13,41,14,9.3,Clear
WX-0000684,JED,2025-11-14,37,10,9.7,Clear
WX-0000685,JED,2025-11-15,23,5,8.7,Clear
WX-0000686,JED,2025-11-16,24,9,8.7,Clear
WX-0000687,JED,2025-11-17,19,4,9.2,Clear
WX-0000688,JED,2025-11-18,23,12,8.6,Clear
WX-0000689,JED,2025-11-19,31,28,9.3,Rain
WX-0000690,JED,2025-11-20,34,14,9.5,Clear
WX-0000691,JED,2025-11-21,31,10,8.3,Clear
WX-0000692,JED,2025-11-22,32,12,8.2,Clear
WX-0000693,JED,2025-11-23,21,12,8.1,Clear
WX-0000694,JED,2025-11-24,24,5,8.8,Clear
WX-0000695,JED,2025-11-25,34,5,8.7,Clear
WX-0000696,JED,2025-11-26,31,11,8.9,Cloudy
WX-0000697,JED,2025-11-27,33,20,8.2,Rain
WX-0000698,JED,2025-11-28,24,7,9.6,Clear
WX-0000699,JED,2025-11-29,32,12,8.8,Clear
WX-0000700,JED,2025-11-30,14,3,8.1,Clear
WX-0000701,JED,2025-12-01,14,4,9.5,Clear
WX-0000702,JED,2025-12-02,12,15,9.4,Rain
WX-0000703,JED,2025-12-03,28,3,8.5,Clear
WX-0000704,JED,2025-12-04,18,22,8.8,Rain
WX-0000705,JED,2025-12-05,22,13,9.7,Clear
WX-0000706,JED,2025-12-06,23,24,8.4,Rain
WX-0000707,JED,2025-12-07,36,2,9.8,Clear
WX-0000708,JED,2025-12-08,19,8,8.1,Clear
WX-0000709,JED,2025-12-09,12,41,9.6,Rain
WX-0000710,JED,2025-12-10,22,8,9.7,Clear
WX-0000711,JED,2025-12-11,40,38,2.3,Storm
WX-0000712,JED,2025-12-12,29,12,8.5,Clear
WX-0000713,JED,2025-12-13,27,10,9.7,Clear
WX-0000714,JED,2025-12-14,17,7,9.2,Cloudy
WX-0000715,JED,2025-12-15,12,14,9.6,Clear
WX-0000716,JED,2025-12-16,20,7,8.3,Clear
WX-0000717,JED,2025-12-17,25,6,8.7,Clear
WX-0000718,JED,2025-12-18,16,21,8.0,Rain
WX-0000719,JED,2025-12-19,30,21,3.0,Storm
WX-0000720,JED,2025-12-20,15,3,8.9,Clear
WX-0000721,JED,2025-12-21,29,14,9.7,Clear
WX-0000722,JED,2025-12-22,13,2,9.7,Cloudy
WX-0000723,JED,2025-12-23,41,10,9.4,Cloudy
WX-0000724,JED,2025-12-24,38,5,8.9,Cloudy
WX-0000725,JED,2025-12-25,27,41,9.7,Rain
WX-0000726,JED,2025-12-26,26,2,9.5,Clear
WX-0000727,JED,2025-12-27,33,8,8.7,Clear
WX-0000728,JED,2025-12-28,28,18,9.1,Rain
WX-0000729,JED,2025-12-29,16,21,8.2,Rain
WX-0000730,JED,2025-12-30,36,13,1.1,Fog
WX-0000731,JED,2025-12-31,38,7,8.3,Cloudy
WX-0000732,RUH,2024-01-01,12,9,3.7,Fog
WX-0000733,RUH,2024-01-02,38,12,9.0,Clear
WX-0000734,RUH,2024-01-03,11,10,8.1,Clear
WX-0000735,RUH,2024-01-04,11,2,9.8,Clear
WX-0000736,RUH,2024-01-05,26,7,9.9,Cloudy
WX-0000737,RUH,2024-01-06,32,13,9.2,Clear
WX-0000738,RUH,2024-01-07,11,6,8.4,Clear
WX-0000739,RUH,2024-01-08,22,7,8.2,Cloudy
WX-0000740,RUH,2024-01-09,32,10,8.5,Clear
WX-0000741,RUH,2024-01-10,20,8,9.7,Clear
WX-0000742,RUH,2024-01-11,29,10,8.4,Clear
WX-0000743,RUH,2024-01-12,24,13,9.2,Clear
WX-0000744,RUH,2024-01-13,30,2,9.1,Cloudy
WX-0000745,RUH,2024-01-14,25,7,9.9,Clear
WX-0000746,RUH,2024-01-15,15,10,8.9,Clear
WX-0000747,RUH,2024-01-16,40,9,9.0,Rain
WX-0000748,RUH,2024-01-17,29,9,8.7,Clear
WX-0000749,RUH,2024-01-18,41,8,8.9,Clear
WX-0000750,RUH,2024-01-19,30,11,9.0,Clear
WX-0000751,RUH,2024-01-20,28,14,9.7,Clear
WX-0000752,RUH,2024-01-21,26,6,8.2,Clear
WX-0000753,RUH,2024-01-22,40,11,8.7,Clear
WX-0000754,RUH,2024-01-23,21,5,8.7,Clear
WX-0000755,RUH,2024-01-24,37,12,9.2,Clear
WX-0000756,RUH,2024-01-25,33,14,8.0,Clear
WX-0000757,RUH,2024-01-26,34,2,9.3,Clear
WX-0000758,RUH,2024-01-27,16,6,9.1,Clear
WX-0000759,RUH,2024-01-28,31,14,9.8,Cloudy
WX-0000760,RUH,2024-01-29,24,35,3.5,Storm
WX-0000761,RUH,2024-01-30,28,15,1.4,Storm
WX-0000762,RUH,2024-01-31,41,14,8.3,Clear
WX-0000763,RUH,2024-02-01,27,13,2.2,Fog
WX-0000764,RUH,2024-02-02,34,6,9.4,Clear
WX-0000765,RUH,2024-02-03,31,14,8.4,Clear
WX-0000766,RUH,2024-02-04,22,5,9.2,Cloudy
WX-0000767,RUH,2024-02-05,38,4,9.2,Clear
WX-0000768,RUH,2024-02-06,26,7,9.2,Clear
WX-0000769,RUH,2024-02-07,40,14,8.2,Cloudy
WX-0000770,RUH,2024-02-08,41,19,8.4,Rain
WX-0000771,RUH,2024-02-09,29,23,1.5,Storm
WX-0000772,RUH,2024-02-10,41,4,8.9,Clear
WX-0000773,RUH,2024-02-11,15,13,8.0,Clear
WX-0000774,RUH,2024-02-12,30,24,8.2,Rain
WX-0000775,RUH,2024-02-13,33,14,9.2,Cloudy
WX-0000776,RUH,2024-02-14,32,11,8.7,Cloudy
WX-0000777,RUH,2024-02-15,36,4,8.2,Clear
WX-0000778,RUH,2024-02-16,22,44,8.8,Rain
WX-0000779,RUH,2024-02-17,21,8,9.8,Clear
WX-0000780,RUH,2024-02-18,26,14,8.1,Clear
WX-0000781,RUH,2024-02-19,31,14,8.2,Clear
WX-0000782,RUH,2024-02-20,21,2,9.9,Clear
WX-0000783,RUH,2024-02-21,14,10,9.8,Clear
WX-0000784,RUH,2024-02-22,10,13,1.9,Fog
WX-0000785,RUH,2024-02-23,35,10,9.3,Clear
WX-0000786,RUH,2024-02-24,34,8,9.3,Clear
WX-0000787,RUH,2024-02-25,20,14,9.1,Cloudy
WX-0000788,RUH,2024-02-26,23,4,9.1,Clear
WX-0000789,RUH,2024-02-27,12,11,8.8,Cloudy
WX-0000790,RUH,2024-02-28,31,14,9.8,Rain
WX-0000791,RUH,2024-02-29,35,4,9.6,Clear
WX-0000792,RUH,2024-03-01,20,8,9.9,Clear
WX-0000793,RUH,2024-03-02,41,2,9.6,Clear
WX-0000794,RUH,2024-03-03,28,11,3.2,Fog
WX-0000795,RUH,2024-03-04,24,14,8.9,Clear
WX-0000796,RUH,2024-03-05,34,11,9.2,Clear
WX-0000797,RUH,2024-03-06,27,31,1.1,Storm
WX-0000798,RUH,2024-03-07,40,12,9.8,Cloudy
WX-0000799,RUH,2024-03-08,37,12,9.1,Clear
WX-0000800,RUH,2024-03-09,26,9,9.9,Clear
WX-0000801,RUH,2024-03-10,38,35,1.9,Storm
WX-0000802,RUH,2024-03-11,29,9,9.3,Clear
WX-0000803,RUH,2024-03-12,22,37,9.7,Rain
WX-0000804,RUH,2024-03-13,32,4,9.5,Clear
WX-0000805,RUH,2024-03-14,40,17,9.6,Rain
WX-0000806,RUH,2024-03-15,18,15,8.8,Rain
WX-0000807,RUH,2024-03-16,25,12,8.2,Cloudy
WX-0000808,RUH,2024-03-17,16,12,8.7,Clear
WX-0000809,RUH,2024-03-18,39,3,3.1,Fog
WX-0000810,RUH,2024-03-19,23,29,8.8,Rain
WX-0000811,RUH,2024-03-20,31,3,9.1,Clear
WX-0000812,RUH,2024-03-21,26,7,8.4,Clear
WX-0000813,RUH,2024-03-22,32,10,9.8,Cloudy
WX-0000814,RUH,2024-03-23,23,11,8.8,Clear
WX-0000815,RUH,2024-03-24,29,13,8.2,Clear
WX-0000816,RUH,2024-03-25,13,5,9.6,Clear
WX-0000817,RUH,2024-03-26,19,13,3.7,Storm
WX-0000818,RUH,2024-03-27,29,9,8.4,Cloudy
WX-0000819,RUH,2024-03-28,33,10,8.0,Rain
WX-0000820,RUH,2024-03-29,30,14,9.4,Clear
WX-0000821,RUH,2024-03-30,11,9,9.4,Clear
WX-0000822,RUH,2024-03-31,28,7,9.9,Clear
WX-0000823,RUH,2024-04-01,24,5,8.0,Clear
WX-0000824,RUH,2024-04-02,34,13,8.5,Cloudy
WX-0000825,RUH,2024-04-03,15,12,8.2,Clear
WX-0000826,RUH,2024-04-04,34,6,8.4,Clear
WX-0000827,RUH,2024-04-05,13,2,8.2,Clear
WX-0000828,RUH,2024-04-06,27,10,9.5,Clear
WX-0000829,RUH,2024-04-07,24,42,8.5,Rain
WX-0000830,RUH,2024-04-08,10,14,3.2,Fog
WX-0000831,RUH,2024-04-09,40,14,9.7,Cloudy
WX-0000832,RUH,2024-04-10,21,9,1.5,Fog
WX-0000833,RUH,2024-04-11,15,8,9.7,Clear
WX-0000834,RUH,2024-04-12,29,29,8.5,Rain
WX-0000835,RUH,2024-04-13,33,5,9.9,Cloudy
WX-0000836,RUH,2024-04-14,23,12,8.6,Clear
WX-0000837,RUH,2024-04-15,36,34,2.6,Storm
WX-0000838,RUH,2024-04-16,36,7,8.5,Clear
WX-0000839,RUH,2024-04-17,24,13,8.4,Clear
WX-0000840,RUH,2024-04-18,26,4,9.7,Clear
WX-0000841,RUH,2024-04-19,35,5,8.4,Clear
WX-0000842,RUH,2024-04-20,29,6,9.1,Cloudy
WX-0000843,RUH,2024-04-21,27,14,8.3,Clear
WX-0000844,RUH,2024-04-22,12,5,9.2,Cloudy
WX-0000845,RUH,2024-04-23,24,8,9.1,Clear
WX-0000846,RUH,2024-04-24,10,12,10.0,Clear
WX-0000847,RUH,2024-04-25,41,21,8.7,Rain
WX-0000848,RUH,2024-04-26,40,2,8.4,Clear
WX-0000849,RUH,2024-04-27,38,11,3.3,Fog
WX-0000850,RUH,2024-04-28,14,6,8.2,Cloudy
WX-0000851,RUH,2024-04-29,22,5,9.0,Clear
WX-0000852,RUH,2024-04-30,41,6,9.3,Clear
WX-0000853,RUH,2024-05-01,30,4,8.5,Clear
WX-0000854,RUH,2024-05-02,39,43,2.5,Storm
WX-0000855,RUH,2024-05-03,22,13,9.8,Clear
WX-0000856,RUH,2024-05-04,34,8,2.0,Fog
WX-0000857,RUH,2024-05-05,24,12,9.6,Rain
WX-0000858,RUH,2024-05-06,22,6,9.2,Clear
WX-0000859,RUH,2024-05-07,20,4,9.5,Clear
WX-0000860,RUH,2024-05-08,29,7,8.7,Clear
WX-0000861,RUH,2024-05-09,13,8,9.4,Clear
WX-0000862,RUH,2024-05-10,27,10,8.4,Clear
WX-0000863,RUH,2024-05-11,12,3,9.5,Clear
WX-0000864,RUH,2024-05-12,18,5,8.9,Clear
WX-0000865,RUH,2024-05-13,15,7,8.0,Rain
WX-0000866,RUH,2024-05-14,12,14,8.0,Rain
WX-0000867,RUH,2024-05-15,27,5,9.6,Clear
WX-0000868,RUH,2024-05-16,13,11,8.7,Cloudy
WX-0000869,RUH,2024-05-17,27,8,8.8,Cloudy
WX-0000870,RUH,2024-05-18,39,6,9.8,Cloudy
WX-0000871,RUH,2024-05-19,22,13,9.4,Cloudy
WX-0000872,RUH,2024-05-20,14,13,8.4,Clear
WX-0000873,RUH,2024-05-21,33,12,8.1,Cloudy
WX-0000874,RUH,2024-05-22,13,6,8.8,Clear
WX-0000875,RUH,2024-05-23,14,11,8.8,Cloudy
WX-0000876,RUH,2024-05-24,28,12,2.3,Fog
WX-0000877,RUH,2024-05-25,20,11,8.3,Clear
WX-0000878,RUH,2024-05-26,14,2,9.9,Clear
WX-0000879,RUH,2024-05-27,34,10,8.7,Clear
WX-0000880,RUH,2024-05-28,30,13,8.7,Cloudy
WX-0000881,RUH,2024-05-29,17,12,9.7,Clear
WX-0000882,RUH,2024-05-30,22,13,8.8,Clear
WX-0000883,RUH,2024-05-31,20,3,9.7,Clear
WX-0000884,RUH,2024-06-01,16,17,8.1,Rain
WX-0000885,RUH,2024-06-02,26,12,9.4,Clear
WX-0000886,RUH,2024-06-03,37,10,9.8,Clear
WX-0000887,RUH,2024-06-04,19,8,9.6,Clear
WX-0000888,RUH,2024-06-05,10,13,9.4,Clear
WX-0000889,RUH,2024-06-06,39,8,9.0,Clear
WX-0000890,RUH,2024-06-07,16,13,8.7,Clear
WX-0000891,RUH,2024-06-08,28,4,9.3,Clear
WX-0000892,RUH,2024-06-09,41,5,8.5,Cloudy
WX-0000893,RUH,2024-06-10,37,14,8.8,Clear
WX-0000894,RUH,2024-06-11,10,11,9.9,Cloudy
WX-0000895,RUH,2024-06-12,30,11,8.7,Clear
WX-0000896,RUH,2024-06-13,27,13,8.2,Clear
WX-0000897,RUH,2024-06-14,11,14,9.2,Cloudy
WX-0000898,RUH,2024-06-15,35,4,8.3,Cloudy
WX-0000899,RUH,2024-06-16,28,13,8.3,Cloudy
WX-0000900,RUH,2024-06-17,28,8,8.9,Clear
WX-0000901,RUH,2024-06-18,17,7,1.6,Fog
WX-0000902,RUH,2024-06-19,11,11,2.7,Fog
WX-0000903,RUH,2024-06-20,36,10,8.6,Clear
WX-0000904,RUH,2024-06-21,12,15,2.3,Storm
WX-0000905,RUH,2024-06-22,10,7,9.7,Clear
WX-0000906,RUH,2024-06-23,12,4,9.0,Clear
WX-0000907,RUH,2024-06-24,30,2,9.8,Cloudy
WX-0000908,RUH,2024-06-25,28,2,8.2,Clear
WX-0000909,RUH,2024-06-26,11,14,9.0,Rain
WX-0000910,RUH,2024-06-27,26,10,3.9,Fog
WX-0000911,RUH,2024-06-28,30,6,8.1,Rain
WX-0000912,RUH,2024-06-29,35,7,9.4,Clear
WX-0000913,RUH,2024-06-30,28,5,9.9,Cloudy
WX-0000914,RUH,2024-07-01,13,8,9.7,Clear
WX-0000915,RUH,2024-07-02,34,4,8.6,Clear
WX-0000916,RUH,2024-07-03,21,12,9.7,Cloudy
WX-0000917,RUH,2024-07-04,20,7,8.1,Cloudy
WX-0000918,RUH,2024-07-05,16,2,9.6,Cloudy
WX-0000919,RUH,2024-07-06,36,3,9.1,Clear
WX-0000920,RUH,2024-07-07,21,8,3.0,Fog
WX-0000921,RUH,2024-07-08,27,11,8.8,Cloudy
WX-0000922,RUH,2024-07-09,36,27,8.7,Rain
WX-0000923,RUH,2024-07-10,12,14,9.4,Cloudy
WX-0000924,RUH,2024-07-11,38,13,8.3,Cloudy
WX-0000925,RUH,2024-07-12,11,20,1.5,Storm
WX-0000926,RUH,2024-07-13,29,7,9.6,Cloudy
WX-0000927,RUH,2024-07-14,26,13,8.8,Clear
WX-0000928,RUH,2024-07-15,15,3,9.5,Clear
WX-0000929,RUH,2024-07-16,30,14,9.2,Clear
WX-0000930,RUH,2024-07-17,34,12,8.8,Cloudy
WX-0000931,RUH,2024-07-18,15,6,8.5,Clear
WX-0000932,RUH,2024-07-19,11,4,8.9,Clear
WX-0000933,RUH,2024-07-20,33,29,9.5,Rain
WX-0000934,RUH,2024-07-21,36,7,8.3,Cloudy
WX-0000935,RUH,2024-07-22,26,14,1.6,Fog
WX-0000936,RUH,2024-07-23,38,8,9.7,Clear
WX-0000937,RUH,2024-07-24,39,9,8.1,Clear
WX-0000938,RUH,2024-07-25,31,11,8.5,Clear
WX-0000939,RUH,2024-07-26,10,10,9.5,Clear
WX-0000940,RUH,2024-07-27,15,2,8.4,Cloudy
