Ticket_ID,Flight_ID,Passenger_ID,Class,Fare_Amount_USD,Booking_Date
TK-0000411,FL-056172,PA-012985,Economy,427.53,2025-03-31
TK-0000412,FL-014611,PA-011328,Economy,151.62,2023-12-14
TK-0000413,FL-082663,PA-021538,Economy,756.75,2025-01-17
TK-0000414,FL-013093,PA-008402,Economy,265.9,2025-07-19
TK-0000415,FL-086700,PA-017832,Economy,449.39,2024-09-12
TK-0000416,FL-026755,PA-017113,Economy,883.0,2025-02-20
TK-0000417,FL-056516,PA-005946,Economy,479.48,2023-11-25
TK-0000418,FL-075874,PA-013635,Economy,483.38,2025-08-18
TK-0000419,FL-032292,PA-011526,Economy,816.17,2024-02-04
TK-0000420,FL-038546,PA-013294,Economy,857.4,2024-11-18
TK-0000421,FL-088910,PA-011417,Economy,430.54,2025-06-12
TK-0000422,FL-054885,PA-017376,First,4814.91,2024-02-28
TK-0000423,FL-099675,PA-002563,Economy,837.68,2025-05-07
TK-0000424,FL-055635,PA-022811,Economy,484.3,2025-09-02
TK-0000425,FL-018522,PA-023566,Economy,805.55,2025-08-06
TK-0000426,FL-082410,PA-010196,Business,2296.77,2025-01-14
TK-0000427,FL-013155,PA-015324,Economy,185.44,2023-11-12
TK-0000428,FL-021493,PA-021120,Economy,677.04,2024-12-29
TK-0000429,FL-059758,PA-013115,Business,1329.12,2025-06-13
TK-0000430,FL-052709,PA-020116,Business,675.36,2025-03-24
TK-0000431,FL-067670,PA-014806,Business,1882.72,2025-01-25
TK-0000432,FL-047478,PA-024939,Economy,885.53,2025-07-31
TK-0000433,FL-011570,PA-003552,Economy,852.39,2025-09-03
TK-0000434,FL-098345,PA-000552,Economy,480.55,2025-07-09
TK-0000435,FL-014939,PA-000827,Economy,277.36,2025-07-31
TK-0000436,FL-045686,PA-000394,Economy,431.59,2024-12-23
TK-0000437,FL-004881,PA-001535,Economy,596.95,2025-09-25
TK-0000438,FL-079179,PA-015516,Economy,343.38,2025-10-02
TK-0000439,FL-011174,PA-010060,Economy,228.84,2025-09-16
TK-0000440,FL-041148,PA-014773,Economy,163.77,2024-04-07
TK-0000441,FL-045102,PA-007877,Economy,685.15,2025-03-07
TK-0000442,FL-074419,PA-011556,Economy,86.55,2024-12-02
TK-0000443,FL-040379,PA-014806,Economy,349.83,2024-06-14
TK-0000444,FL-082701,PA-003966,Economy,572.52,2024-12-26
TK-0000445,FL-092914,PA-000606,Economy,523.46,2025-09-03
TK-0000446,FL-044120,PA-018354,Economy,548.36,2025-08-26
TK-0000447,FL-091349,PA-000035,Economy,545.69,2024-05-15
TK-0000448,FL-011724,PA-003393,Economy,520.17,2025-11-09
TK-0000449,FL-068708,PA-019982,Business,1915.18,2025-07-18
TK-0000450,FL-020069,PA-016783,Economy,273.74,2025-08-17
TK-0000451,FL-029407,PA-009334,Economy,903.24,2024-01-14
TK-0000452,FL-042648,PA-010034,Economy,345.78,2025-11-07
TK-0000453,FL-081210,PA-002769,Economy,385.43,2025-07-13
TK-0000454,FL-099947,PA-001221,Economy,821.75,2025-09-25
TK-0000455,FL-098236,PA-010556,Economy,598.02,2025-03-08
TK-0000456,FL-016297,PA-019018,Economy,226.05,2025-01-23
TK-0000457,FL-047241,PA-023038,Economy,478.39,2025-03-13
TK-0000458,FL-050140,PA-008777,Economy,506.6,2024-11-16
TK-0000459,FL-040643,PA-024007,Business,1202.19,2025-03-20
TK-0000460,FL-089289,PA-020302,Business,1819.96,2025-09-06
TK-0000461,FL-026417,PA-009625,Economy,125.75,2024-04-24
TK-0000462,FL-024126,PA-014647,Economy,335.8,2023-12-09
TK-0000463,FL-021947,PA-010238,Economy,421.75,2025-03-24
TK-0000464,FL-085560,PA-018996,Economy,584.52,2024-04-04
TK-0000465,FL-090999,PA-014276,Economy,456.97,2024-01-10
TK-0000466,FL-038734,PA-021239,Economy,641.56,2024-07-03
TK-0000467,FL-043957,PA-016652,Economy,280.91,2024-09-08
TK-0000468,FL-059804,PA-018117,Economy,857.35,2024-05-15
TK-0000469,FL-091174,PA-002520,Economy,724.36,2025-10-29
TK-0000470,FL-073289,PA-005549,Economy,155.46,2025-06-20
TK-0000471,FL-088515,PA-010270,Business,1133.07,2025-05-08
TK-0000472,FL-015374,PA-012140,Economy,382.33,2024-11-10
TK-0000473,FL-024919,PA-002036,Economy,378.76,2024-01-15
TK-0000474,FL-049342,PA-003187,Economy,757.24,2024-09-09
TK-0000475,FL-009470,PA-001864,Business,1033.67,2024-12-16
TK-0000476,FL-096522,PA-009666,Economy,816.13,2025-12-11
TK-0000477,FL-096611,PA-019313,Economy,736.34,2024-12-01
TK-0000478,FL-034954,PA-002887,Economy,748.11,2025-06-02
TK-0000479,FL-022301,PA-017643,Economy,788.87,2024-10-06
TK-0000480,FL-093653,PA-021016,Economy,615.1,2025-04-28
TK-0000481,FL-072871,PA-008933,Economy,445.04,2024-10-27
TK-0000482,FL-064093,PA-007030,Economy,829.64,2024-01-28
TK-0000483,FL-019408,PA-002579,Economy,642.79,2023-12-13
TK-0000484,FL-085429,PA-003707,Economy,580.41,2024-07-31
TK-0000485,FL-005181,PA-011720,Business,915.86,2024-02-08
TK-0000486,FL-046200,PA-002105,Economy,448.27,2024-10-07
TK-0000487,FL-039474,PA-010207,Economy,417.63,2025-06-09
TK-0000488,FL-072787,PA-009877,Economy,360.64,2024-02-10
TK-0000489,FL-078765,PA-011022,Business,2528.77,2024-05-21
TK-0000490,FL-042586,PA-016286,Economy,324.6,2024-12-30
TK-0000491,FL-028153,PA-011189,Business,943.5,2025-07-08
TK-0000492,FL-001054,PA-000641,Economy,707.28,2024-12-04
TK-0000493,FL-049429,PA-012694,Business,2004.5,2025-05-09
TK-0000494,FL-018777,PA-019766,Economy,809.49,2024-05-10
TK-0000495,FL-092141,PA-006453,Economy,649.3,2025-04-29
TK-0000496,FL-010075,PA-000353,Economy,648.7,2025-07-10
TK-0000497,FL-074935,PA-000570,Economy,350.7,2024-05-20
TK-0000498,FL-096476,PA-012350,Business,1419.88,2025-07-23
TK-0000499,FL-065783,PA-014112,Economy,412.22,2025-01-17
TK-0000500,FL-012648,PA-005634,Economy,489.78,2024-07-25
TK-0000501,FL-010154,PA-003768,Economy,168.63,2023-12-28
TK-0000502,FL-039410,PA-005458,Economy,565.87,2025-09-15
TK-0000503,FL-021778,PA-015707,Economy,693.45,2024-08-17
TK-0000504,FL-084806,PA-008399,Economy,121.56,2025-02-01
TK-0000505,FL-081978,PA-001597,Economy,806.33,2024-10-26
TK-0000506,FL-074593,PA-017668,Economy,326.5,2025-11-13
TK-0000507,FL-002014,PA-022927,Business,1684.55,2024-11-02
TK-0000508,FL-072707,PA-002626,Business,584.48,2024-12-13
TK-0000509,FL-097262,PA-004488,Economy,186.71,2025-02-25
TK-0000510,FL-077354,PA-024005,Economy,384.23,2024-08-29
TK-0000511,FL-079950,PA-008378,Business,1563.99,2024-04-02
TK-0000512,FL-016129,PA-012441,Economy,706.08,2024-05-28
TK-0000513,FL-018572,PA-018306,Business,448.48,2024-02-12
TK-0000514,FL-071245,PA-006560,Economy,381.76,2024-10-22
TK-0000515,FL-014163,PA-017277,Economy,696.43,2025-05-14
TK-0000516,FL-009427,PA-000892,Economy,517.9,2024-12-31
TK-0000517,FL-007636,PA-018507,First,1917.64,2024-06-19
TK-0000518,FL-098144,PA-017427,Economy,628.92,2024-04-13
TK-0000519,FL-000588,PA-005700,First,2330.03,2025-09-23
TK-0000520,FL-063698,PA-006159,Business,2337.57,2025-07-04
TK-0000521,FL-043049,PA-010491,Economy,824.65,2024-05-03
TK-0000522,FL-072179,PA-015018,Economy,367.83,2024-03-17
TK-0000523,FL-035804,PA-024092,Economy,874.45,2024-06-20
TK-0000524,FL-001277,PA-018364,Business,2327.14,2024-11-20
TK-0000525,FL-031592,PA-009990,Economy,537.29,2024-06-17
TK-0000526,FL-096820,PA-016782,Economy,74.39,2024-07-01
TK-0000527,FL-068403,PA-001652,Economy,216.74,2023-10-23
TK-0000528,FL-002861,PA-002524,Economy,88.14,2025-06-12
TK-0000529,FL-099353,PA-008090,Economy,815.95,2024-09-18
TK-0000530,FL-098076,PA-006895,Economy,113.08,2024-01-12
TK-0000531,FL-093234,PA-010310,Business,507.2,2024-09-16
TK-0000532,FL-085967,PA-014373,Business,1280.63,2024-04-10
TK-0000533,FL-096748,PA-011711,Business,1300.81,2025-08-23
TK-0000534,FL-059226,PA-015624,Economy,724.22,2025-02-15
TK-0000535,FL-035206,PA-009280,Economy,524.51,2025-08-31
TK-0000536,FL-062616,PA-013438,Economy,735.36,2025-02-28
TK-0000537,FL-006810,PA-002107,Economy,542.91,2025-01-05
TK-0000538,FL-043408,PA-014129,Economy,497.87,2025-07-07
TK-0000539,FL-074467,PA-002415,Economy,466.72,2024-06-13
TK-0000540,FL-093185,PA-020410,Economy,302.36,2024-11-04
TK-0000541,FL-099486,PA-011281,Economy,601.54,2024-01-21
TK-0000542,FL-041816,PA-002211,Economy,364.24,2024-05-28
TK-0000543,FL-060489,PA-015767,Economy,101.11,2024-11-25
TK-0000544,FL-023927,PA-018007,Economy,304.64,2024-12-10
TK-0000545,FL-072072,PA-010554,First,2215.66,2025-08-29
TK-0000546,FL-021319,PA-021853,Economy,147.74,2025-01-05
TK-0000547,FL-078836,PA-012868,Economy,379.44,2025-01-03
TK-0000548,FL-006160,PA-004083,First,1714.18,2025-10-16
TK-0000549,FL-002832,PA-012073,Economy,243.34,2024-07-06
TK-0000550,FL-056093,PA-024258,Economy,872.05,2024-07-12
TK-0000551,FL-015253,PA-004349,Economy,699.43,2025-05-06
TK-0000552,FL-004734,PA-015829,Economy,474.85,2024-05-28
TK-0000553,FL-070193,PA-011017,Economy,491.99,2025-07-04
TK-0000554,FL-018610,PA-007545,Business,702.67,2023-11-27
TK-0000555,FL-081326,PA-011481,Economy,426.8,2023-12-18
TK-0000556,FL-047883,PA-003390,Economy,329.06,2024-09-22
TK-0000557,FL-088589,PA-023811,Economy,651.26,2024-10-23
TK-0000558,FL-066025,PA-003918,Economy,658.52,2025-05-09
TK-0000559,FL-031633,PA-000389,Economy,852.44,2025-03-11
TK-0000560,FL-035052,PA-010710,Economy,85.81,2024-08-10
TK-0000561,FL-031359,PA-009469,Economy,535.95,2025-08-11
TK-0000562,FL-058526,PA-024681,Economy,827.32,2024-06-12
TK-0000563,FL-049071,PA-008362,Economy,436.97,2025-11-15
TK-0000564,FL-016816,PA-013564,Economy,535.75,2025-05-10
TK-0000565,FL-080509,PA-002189,First,1713.02,2024-11-10
TK-0000566,FL-055036,PA-019730,Economy,346.85,2025-06-09
TK-0000567,FL-015109,PA-015195,Economy,757.78,2024-10-22
TK-0000568,FL-084797,PA-000765,Economy,638.23,2023-11-28
TK-0000569,FL-080306,PA-002692,Economy,832.6,2024-01-19
TK-0000570,FL-065193,PA-000140,Economy,881.2,2025-05-21
TK-0000571,FL-040596,PA-024776,Business,1234.51,2025-08-22
TK-0000572,FL-074735,PA-002391,First,4245.5,2024-08-23
TK-0000573,FL-098408,PA-007227,Economy,264.06,2024-10-21
TK-0000574,FL-070710,PA-022393,Economy,206.68,2024-12-14
TK-0000575,FL-025841,PA-012919,Economy,887.68,2025-09-16
TK-0000576,FL-073084,PA-017685,Economy,369.01,2025-05-28
TK-0000577,FL-040970,PA-004830,Economy,147.95,2025-04-08
TK-0000578,FL-049565,PA-003363,First,4888.98,2025-09-10
TK-0000579,FL-078976,PA-015808,Economy,731.41,2025-06-14
TK-0000580,FL-065582,PA-015512,Economy,834.92,2024-01-14
TK-0000581,FL-081875,PA-018778,Economy,354.5,2024-03-04
TK-0000582,FL-068037,PA-005211,Business,2167.8,2025-04-07
TK-0000583,FL-023676,PA-019685,Economy,108.33,2024-04-10
TK-0000584,FL-010882,PA-022556,Business,2164.74,2025-10-23
TK-0000585,FL-063749,PA-016744,Economy,525.89,2025-06-12
TK-0000586,FL-015266,PA-002434,Economy,604.72,2024-10-16
TK-0000587,FL-018664,PA-002101,Economy,145.41,2024-11-03
TK-0000588,FL-080266,PA-021060,Economy,499.07,2025-02-03
TK-0000589,FL-071010,PA-015503,Economy,143.8,2024-07-24
TK-0000590,FL-065871,PA-013091,Economy,432.97,2023-12-28
TK-0000591,FL-094689,PA-024321,Economy,492.48,2025-05-21
TK-0000592,FL-016315,PA-010783,Economy,733.71,2024-10-29
TK-0000593,FL-070918,PA-008265,Economy,670.9,2025-12-08
TK-0000594,FL-057218,PA-003437,Economy,867.36,2023-12-31
TK-0000595,FL-008126,PA-017266,Business,982.92,2024-03-19
TK-0000596,FL-020798,PA-016286,Economy,356.67,2025-01-29
TK-0000597,FL-059818,PA-015687,Economy,405.07,2024-01-28
TK-0000598,FL-061995,PA-020614,Economy,827.24,2025-09-18
TK-0000599,FL-032279,PA-015491,First,801.98,2025-04-30
TK-0000600,FL-094040,PA-007243,Economy,878.82,2025-05-16
TK-0000601,FL-087370,PA-019889,Economy,673.43,2025-08-06
TK-0000602,FL-077786,PA-011835,Economy,776.41,2025-01-25
TK-0000603,FL-059375,PA-015043,Economy,624.97,2024-11-30
TK-0000604,FL-091460,PA-022407,Economy,193.42,2025-04-17
TK-0000605,FL-086216,PA-012621,Economy,539.66,2025-07-21
TK-0000606,FL-027876,PA-002493,Economy,813.22,2025-05-30
TK-0000607,FL-082973,PA-024720,Economy,790.02,2025-05-23
TK-0000608,FL-097271,PA-017005,Economy,596.23,2025-06-09
TK-0000609,FL-052467,PA-008006,Economy,675.35,2025-05-05
TK-0000610,FL-014995,PA-013713,Economy,173.19,2024-06-16
TK-0000611,FL-041269,PA-020228,First,4855.48,2025-06-20
TK-0000612,FL-046857,PA-017848,Economy,273.9,2024-10-08
TK-0000613,FL-031920,PA-019439,Economy,802.11,2024-01-08
TK-0000614,FL-093651,PA-018640,Economy,553.16,2023-12-23
TK-0000615,FL-036177,PA-023250,Business,942.39,2024-05-01
TK-0000616,FL-066210,PA-004772,Economy,561.6,2024-01-07
TK-0000617,FL-033515,PA-003852,Business,1719.81,2024-08-22
TK-0000618,FL-069054,PA-000461,Economy,565.89,2025-06-29
TK-0000619,FL-097260,PA-017893,Economy,400.05,2025-11-29
TK-0000620,FL-023865,PA-005263,Economy,360.6,2025-05-21
TK-0000621,FL-089724,PA-013493,Economy,606.13,2024-07-01
TK-0000622,FL-005624,PA-017473,Economy,434.27,2025-07-29
TK-0000623,FL-091935,PA-000558,Economy,530.09,2024-07-20
TK-0000624,FL-064455,PA-009491,Economy,527.78,2024-04-21
TK-0000625,FL-003358,PA-017721,Economy,308.63,2024-01-30
TK-0000626,FL-042086,PA-017693,Business,2460.32,2025-04-21
TK-0000627,FL-063386,PA-024241,First,4155.66,2024-07-31
TK-0000628,FL-029575,PA-018408,Business,737.85,2024-12-20
TK-0000629,FL-015610,PA-004250,Economy,593.49,2024-07-16
TK-0000630,FL-042391,PA-015925,Business,805.42,2025-06-27
TK-0000631,FL-081837,PA-002292,Economy,732.51,2023-12-23
TK-0000632,FL-031658,PA-002658,Economy,382.55,2024-03-09
TK-0000633,FL-087016,PA-006830,Economy,260.63,2025-03-27
TK-0000634,FL-016760,PA-017249,Economy,196.33,2024-11-11
TK-0000635,FL-039729,PA-014300,Economy,536.65,2024-07-22
TK-0000636,FL-083592,PA-020489,Economy,152.18,2025-07-18
TK-0000637,FL-099601,PA-022659,Economy,240.24,2024-04-28
TK-0000638,FL-088102,PA-011054,Business,2178.54,2025-04-13
TK-0000639,FL-042444,PA-014865,Economy,441.04,2024-12-09
TK-0000640,FL-074112,PA-019175,Economy,762.15,2024-03-08
TK-0000641,FL-064567,PA-002002,Economy,615.56,2024-10-23
TK-0000642,FL-037358,PA-014433,Economy,343.36,2025-03-28
TK-0000643,FL-073654,PA-016567,Economy,177.27,2024-04-13
TK-0000644,FL-084979,PA-023716,Business,1418.38,2024-03-18
TK-0000645,FL-032739,PA-011940,Economy,537.16,2025-09-06
TK-0000646,FL-021668,PA-011329,Business,1257.58,2024-08-30
TK-0000647,FL-029032,PA-021213,Economy,629.27,2025-10-16
TK-0000648,FL-086663,PA-003918,Economy,468.49,2024-05-29
TK-0000649,FL-030809,PA-018307,Economy,124.28,2025-02-17
TK-0000650,FL-075351,PA-003194,Economy,110.02,2025-06-25
TK-0000651,FL-033025,PA-003968,Economy,613.26,2024-01-26
TK-0000652,FL-038565,PA-009499,Economy,385.92,2024-08-25
TK-0000653,FL-080131,PA-023800,Economy,549.51,2024-04-17
TK-0000654,FL-063663,PA-014260,Economy,850.5,2025-03-30
TK-0000655,FL-063611,PA-019566,Economy,582.95,2025-04-28
TK-0000656,FL-050684,PA-006599,Business,1170.97,2025-04-12
TK-0000657,FL-039106,PA-007234,Economy,858.06,2024-02-14
TK-0000658,FL-014334,PA-002929,Business,1214.21,2025-07-01
TK-0000659,FL-017075,PA-002084,Economy,407.73,2023-12-02
TK-0000660,FL-099432,PA-008101,Business,1463.78,2024-12-22
TK-0000661,FL-011570,PA-006851,Economy,844.48,2025-11-18
TK-0000662,FL-004847,PA-017774,Economy,728.63,2024-07-22
TK-0000663,FL-018382,PA-011020,Business,2198.61,2024-11-15
TK-0000664,FL-012423,PA-004567,Economy,479.85,2024-02-18
TK-0000665,FL-056804,PA-001373,Economy,651.0,2024-11-29
TK-0000666,FL-064765,PA-022432,Economy,565.8,2025-07-15
TK-0000667,FL-071946,PA-019933,Economy,820.46,2023-12-18
TK-0000668,FL-048801,PA-005805,Economy,240.37,2025-04-22
TK-0000669,FL-061551,PA-012248,Economy,233.52,2024-02-23
TK-0000670,FL-080662,PA-009426,Economy,186.63,2025-07-21
TK-0000671,FL-014573,PA-006736,Economy,195.87,2025-01-19
TK-0000672,FL-048554,PA-021791,First,3729.73,2025-03-05
TK-0000673,FL-049749,PA-015092,Economy,165.04,2024-10-05
TK-0000674,FL-012666,PA-018109,Economy,489.15,2025-06-26
TK-0000675,FL-022470,PA-024990,Economy,797.58,2024-06-22
TK-0000676,FL-079496,PA-013670,Economy,172.56,2025-05-27
TK-0000677,FL-043250,PA-004988,First,3319.71,2025-06-23
TK-0000678,FL-077688,PA-012240,Economy,199.87,2025-05-03
TK-0000679,FL-095196,PA-002829,Economy,342.7,2023-11-08
TK-0000680,FL-000537,PA-004320,Economy,629.45,2025-01-11
TK-0000681,FL-054922,PA-002545,Business,1742.13,2025-05-25
TK-0000682,FL-008576,PA-008961,Economy,711.02,2025-02-16
TK-0000683,FL-005140,PA-010298,Economy,478.67,2025-05-20
TK-0000684,FL-045653,PA-021330,Economy,134.66,2025-05-01
TK-0000685,FL-066736,PA-005552,Economy,904.36,2023-11-11
TK-0000686,FL-057342,PA-021464,Business,1223.62,2025-03-22
TK-0000687,FL-059841,PA-016163,Economy,378.04,2025-03-23
TK-0000688,FL-060810,PA-000099,Economy,562.65,2024-09-20
TK-0000689,FL-046684,PA-018387,Economy,591.54,2024-06-21
TK-0000690,FL-045192,PA-000580,Business,840.86,2025-07-27
TK-0000691,FL-051850,PA-003242,First,2521.22,2025-07-23
TK-0000692,FL-036004,PA-024548,Economy,261.98,2024-03-01
TK-0000693,FL-026998,PA-010556,Economy,660.92,2025-03-11
TK-0000694,FL-059735,PA-013490,Economy,679.9,2025-08-08
TK-0000695,FL-099199,PA-007302,Economy,822.17,2025-07-21
TK-0000696,FL-047877,PA-013829,Business,1532.46,2024-11-12
TK-0000697,FL-052497,PA-018381,Economy,768.95,2024-01-02
TK-0000698,FL-091994,PA-001751,Economy,479.45,2025-06-06
TK-0000699,FL-095098,PA-014052,Business,1119.51,2024-01-21
TK-0000700,FL-066692,PA-011741,Economy,272.98,2024-12-24
TK-0000701,FL-067942,PA-020716,Economy,189.2,2025-11-23
TK-0000702,FL-085474,PA-024402,Economy,269.77,2024-07-22
TK-0000703,FL-036181,PA-001175,Economy,901.64,2024-01-26
TK-0000704,FL-011250,PA-002726,Economy,200.73,2023-12-31
TK-0000705,FL-085242,PA-014141,Economy,689.6,2024-08-08
TK-0000706,FL-000768,PA-011965,Economy,363.72,2025-06-26
TK-0000707,FL-041997,PA-022278,Economy,650.32,2025-11-03
TK-0000708,FL-093913,PA-020436,Economy,863.92,2025-02-15
TK-0000709,FL-045628,PA-015189,Economy,214.71,2024-01-18
TK-0000710,FL-031125,PA-001338,Economy,118.22,2025-04-08
TK-0000711,FL-063392,PA-001211,Economy,376.17,2025-05-30
TK-0000712,FL-020929,PA-003638,Economy,816.49,2024-02-22
TK-0000713,FL-032824,PA-000264,Economy,434.66,2025-03-04
TK-0000714,FL-002832,PA-023422,Economy,237.74,2024-09-14
TK-0000715,FL-059141,PA-023741,Economy,124.97,2025-05-26
TK-0000716,FL-004363,PA-014167,Economy,278.09,2025-01-24
TK-0000717,FL-073691,PA-020063,Economy,771.54,2025-07-05
TK-0000718,FL-084860,PA-023262,Business,496.3,2025-05-15
TK-0000719,FL-088873,PA-010106,Economy,407.67,2024-12-15
TK-0000720,FL-090706,PA-003669,Economy,530.16,2025-02-08
TK-0000721,FL-053865,PA-022990,First,4818.1,2024-04-13
TK-0000722,FL-044339,PA-017545,Economy,159.05,2024-04-21
TK-0000723,FL-091595,PA-002159,Economy,270.44,2024-01-28
TK-0000724,FL-010869,PA-017120,Business,445.5,2024-04-21
TK-0000725,FL-077718,PA-010079,Economy,810.39,2025-05-29
TK-0000726,FL-099274,PA-008192,Economy,405.03,2025-05-07
TK-0000727,FL-096244,PA-006444,Economy,737.85,2025-01-21
TK-0000728,FL-020446,PA-001997,Economy,452.66,2024-08-31
TK-0000729,FL-062081,PA-019404,Economy,272.85,2025-10-09
TK-0000730,FL-035986,PA-007085,Economy,609.87,2025-09-16
TK-0000731,FL-058289,PA-023986,Economy,229.01,2024-10-08
TK-0000732,FL-011149,PA-017011,Economy,640.62,2025-01-17
TK-0000733,FL-073807,PA-021202,Economy,357.38,2024-12-31
TK-0000734,FL-098545,PA-015085,Economy,597.21,2025-03-10
TK-0000735,FL-092771,PA-006987,Business,2079.27,2024-12-07
TK-0000736,FL-060623,PA-008477,Economy,645.72,2024-05-24
TK-0000737,FL-076932,PA-000749,Economy,518.46,2024-06-22
TK-0000738,FL-042233,PA-017852,Economy,96.73,2024-12-05
TK-0000739,FL-096093,PA-020812,Economy,811.56,2024-09-11
TK-0000740,FL-047083,PA-018657,Economy,307.72,2025-02-08
TK-0000741,FL-049813,PA-013156,Business,1933.91,2024-09-29
TK-0000742,FL-047548,PA-007139,Economy,490.5,2024-05-11
TK-0000743,FL-038994,PA-023180,Economy,657.09,2024-06-10
TK-0000744,FL-039977,PA-003535,First,1622.11,2024-04-21
TK-0000745,FL-059567,PA-017708,Economy,364.28,2025-05-20
TK-0000746,FL-067113,PA-003861,Business,2187.47,2025-08-29
TK-0000747,FL-021070,PA-008866,Economy,324.18,2024-06-20
TK-0000748,FL-081047,PA-001111,Economy,546.06,2024-03-25
TK-0000749,FL-058402,PA-015104,Economy,357.68,2025-02-09
TK-0000750,FL-001992,PA-001401,Business,1926.19,2024-07-03
TK-0000751,FL-013414,PA-019905,Economy,399.4,2023-11-15
TK-0000752,FL-058888,PA-002094,Economy,678.66,2023-10-27
TK-0000753,FL-053792,PA-010658,Economy,723.41,2024-10-26
TK-0000754,FL-070326,PA-002758,Economy,555.29,2025-05-22
TK-0000755,FL-023162,PA-023155,Business,849.08,2024-11-18
TK-0000756,FL-027715,PA-003904,Economy,315.82,2023-10-21
TK-0000757,FL-032918,PA-005107,Business,1016.55,2024-08-24
TK-0000758,FL-061322,PA-016182,Economy,734.39,2023-11-17
TK-0000759,FL-040812,PA-002665,Economy,396.79,2024-12-06
TK-0000760,FL-058307,PA-018607,First,3340.04,2025-04-07
TK-0000761,FL-084657,PA-003744,Economy,728.71,2024-05-10
TK-0000762,FL-043228,PA-012087,Economy,106.63,2024-09-29
TK-0000763,FL-005162,PA-009353,Economy,492.8,2024-10-06
TK-0000764,FL-056028,PA-000439,Economy,708.38,2025-02-19
TK-0000765,FL-089011,PA-004301,Economy,750.31,2024-05-14
TK-0000766,FL-032896,PA-002603,Economy,724.13,2025-05-24
TK-0000767,FL-004451,PA-003978,Economy,831.34,2024-05-05
TK-0000768,FL-049474,PA-017989,Economy,622.47,2025-07-15
TK-0000769,FL-031570,PA-005630,Economy,649.68,2024-11-30
TK-0000770,FL-047795,PA-008845,Economy,693.23,2024-09-20
TK-0000771,FL-012586,PA-013064,Economy,624.72,2024-03-01
TK-0000772,FL-030710,PA-020406,Economy,173.72,2025-05-29
TK-0000773,FL-068960,PA-004701,Economy,570.46,2025-10-18
TK-0000774,FL-049213,PA-002926,Business,319.83,2024-08-20
